"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X1.5","X2.5","X3.5","X4.5","X5.5","X6.5","X7.5","X8.5","X9.5","X10.5","X1.6","X2.6","X3.6","X4.6","X5.6","X6.6","X7.6","X8.6","X9.6","X10.6"
"120",29777.0156664884,29754.0794953858,29554.6651361932,30853.1293867476,31381.9237496685,28487.2450534165,30781.7366804487,34435.8712537647,26557.6177425831,41941.3278338144,2407.50224323759,2406.15166926835,2394.86017690656,2482.94932097383,2528.34078956165,2348.05328523139,2477.2141162433,2866.76361976073,2321.5735677882,4070.96143625859,1280.54803623709,1280.79303760239,1282.92271234548,1269.02331545106,1263.37059366994,1323.58557010053,1269.78978991508,1407.47041258459,1397.81018623304,2801.8256182708,0.76273873546298,0.76273873546298,0.76273873546298,0.76273873546298,0.76273873546298,0.76273873546298,0.76273873546298,0.76273873546298,0.76273873546298,0.76273873546298,0,0,0,0,0,0,0,0,0,0,24.0750224323708,24.0615166926867,23.9486017690697,24.8294932097393,25.2834078956161,23.4805328523153,24.7721411624302,28.6676361976067,23.2157356778875,40.7096143625773,2.9777015666479,2.97540794953806,2.95546651361827,3.08531293867464,3.13819237496673,2.84872450534165,3.07817366804385,3.4435871253758,2.65576177425797,4.19413278338234
"121",26149.5060944494,25668.8144471947,26866.2976366447,26548.5074859312,25859.7319580138,26297.8797689616,24944.253579358,23970.5051726281,25911.5122643822,22913.6058724849,1595.320149239,1623.318504949,1574.41708668328,1580.44196528633,1610.89840876646,1588.87074692481,1684.10656701616,1797.22867491609,1607.8209896249,1948.96372714652,816.214284606595,927.706631727692,771.783121616937,788.400033339894,883.527334116482,801.406512145134,1091.86692624173,1309.18531414508,871.518022578627,1535.2470803531,0.760608917089022,0.760608917089022,0.760608917089022,0.760608917089022,0.760608917089022,0.760608917089022,0.760608917089022,0.760608917089022,0.760608917089022,0.760608917089022,0,0,0,0,0,0,0,0,0,0,15.9532014923913,16.2331850494877,15.7441708668343,15.8044196528655,16.1089840876632,15.8887074692505,16.8410656701639,17.9722867491646,16.0782098962499,19.4896372714673,2.6149506094455,2.5668814447197,2.68662976366421,2.65485074859264,2.58597319580153,2.62978797689538,2.49442535793551,2.39705051726222,2.59115122643734,2.29136058724812
"122",26201.2881769732,26105.9741375869,26159.5860398205,24536.2656239955,24626.5628493167,25859.4306296793,26273.5313374142,31269.9681881052,28238.3043666743,32527.9346988549,1190.21319743155,1187.84156141364,1189.11192107843,1224.34805200829,1218.6574983879,1184.21324050471,1192.36800516642,1732.54831021998,1365.19363575758,1919.63497733923,473.068157632788,494.422525634025,482.389591872289,838.132554396589,818.905507112143,549.699038947677,456.877910049374,652.812228590125,550.842458732672,707.180817985023,0.767957223862046,0.767957223862046,0.767957223862046,0.767957223862046,0.767957223862046,0.767957223862046,0.767957223862046,0.767957223862046,0.767957223862046,0.767957223862046,0,0,0,0,0,0,0,0,0,0,11.9021319743144,11.8784156141362,11.8911192107838,12.2434805200831,12.1865749838777,11.8421324050446,11.923680051663,17.3254831021969,13.6519363575728,19.1963497733923,2.62012881769628,2.61059741375903,2.61595860398259,2.45362656240014,2.46265628493112,2.58594306296874,2.62735313374062,3.12699681880979,2.8238304366669,3.2527934698859
"123",30303.6408346323,30293.3307084345,29967.2164046904,32249.7674565654,28238.4077931485,31071.5123188222,33452.8077343848,29185.8807392122,32821.6608068535,24994.7032421616,2558.67043773017,2557.96827904017,2537.0690554607,2731.14376253934,2467.21546789232,2617.46316270745,2876.88125465601,2496.95192639754,2796.75158955329,2523.17262662625,1389.46621342902,1389.90398138059,1403.70062518966,1483.10147675987,1476.74283134175,1356.91729384431,1732.44939688475,1436.66380578889,1600.60058405422,1615.18945870235,0.762019660032848,0.762019660032848,0.762019660032848,0.762019660032848,0.762019660032848,0.762019660032848,0.762019660032848,0.762019660032848,0.762019660032848,0.762019660032848,0,0,0,0,0,0,0,0,0,0,25.5867043773007,25.5796827903967,25.3706905546121,27.3114376253904,24.6721546789263,26.1746316270707,28.7688125465643,24.9695192639729,27.9675158955394,25.2317262662594,3.03036408346272,3.02933307084274,2.99672164046924,3.22497674565791,2.82384077931545,3.1071512318832,3.34528077343841,2.91858807392182,3.28216608068503,2.49947032421568
"124",33558.5844144665,33122.3675452979,32816.7267599792,33401.9533869597,31174.7380288082,29717.3764250978,29383.7177704679,33309.5083846607,30681.8508503862,24418.5024472853,2945.23320534378,2894.65719070379,2860.36137721911,2926.84354378421,2690.91251240039,2560.30152385947,2534.73623747708,2916.11000768171,2643.2848209673,2354.15144110005,1886.74619536628,1901.29267301458,1911.4628198905,1891.97710565954,1966.57551424313,2018.04751075376,2029.72465218181,1895.06037070954,1984.09427748584,2205.104736238,0.773729036778256,0.773729036778256,0.773729036778256,0.773729036778256,0.773729036778256,0.773729036778256,0.773729036778256,0.773729036778256,0.773729036778256,0.773729036778256,0,0,0,0,0,0,0,0,0,0,29.4523320534367,28.9465719070357,28.6036137721937,29.2684354378341,26.9091251240011,25.6030152385962,25.3473623747651,29.1611000768168,26.4328482096775,23.5415144109973,3.35585844144641,3.31223675453097,3.28167267599833,3.34019533869692,3.11747380288201,2.97173764251083,2.93837177704673,3.33095083846594,3.0681850850394,2.44185024472789
"125",26476.7024569079,26289.5997500937,26205.182360185,26194.3126349194,27243.0804913348,31181.0796813697,26794.3486309878,24207.5169343382,25896.491546244,36433.6156786975,1195.59106940846,1178.528360149,1171.68494066945,1170.84261337591,1283.27831367137,1775.38343729206,1230.23132958598,1163.27520144479,1151.19200295933,2637.08771562783,507.018469955922,497.05967611148,492.591594659881,492.017434415906,545.449900548493,676.979856975365,524.001932302041,702.177863442653,476.360817690058,1519.31545354507,0.768590287673722,0.768590287673722,0.768590287673722,0.768590287673722,0.768590287673722,0.768590287673722,0.768590287673722,0.768590287673722,0.768590287673722,0.768590287673722,0,0,0,0,0,0,0,0,0,0,11.9559106940865,11.7852836014925,11.7168494066964,11.7084261337619,12.8327831367107,17.7538343729246,12.3023132958609,11.6327520144467,11.511920029594,26.3708771562736,2.64767024569114,2.6289599750098,2.62051823601819,2.6194312634925,2.72430804913234,3.11810796813662,2.67943486309768,2.42075169343471,2.58964915462391,3.64336156786966
"126",30727.9795828261,31067.7991141616,32628.3915568434,28218.9332512321,31468.0258521574,35484.5102865543,28344.1738000153,25804.7389361417,28713.1003632156,42013.9055636217,2723.13318181003,2750.12959736499,2897.33196351064,2583.25508607755,2784.28837759869,3259.11027020348,2587.73215090838,2547.73102075837,2602.46355864405,4411.62596297553,1426.46868094747,1413.60371999634,1533.58151231872,1520.15420128526,1398.41304351235,2076.9221132452,1515.52811167116,1610.0182403173,1501.86151891961,3406.98774280085,0.769513287838901,0.769513287838901,0.769513287838901,0.769513287838901,0.769513287838901,0.769513287838901,0.769513287838901,0.769513287838901,0.769513287838901,0.769513287838901,0,0,0,0,0,0,0,0,0,0,27.2313318181014,27.5012959736466,28.9733196351016,25.8325508607813,27.8428837759887,32.5911027020299,25.8773215090826,25.4773102075892,26.0246355864387,44.1162596297606,3.07279795828223,3.10677991141613,3.26283915568478,2.8218933251243,3.14680258521469,3.54845102865548,2.8344173800003,2.5804738936136,2.87131003632223,4.20139055636227
"127",29927.4762972898,29802.4363428664,30073.2071555289,31518.9255704067,27824.3227683691,29699.4723451717,34141.3071075255,25874.4211564651,37500.4776401993,31892.155722228,2501.22706010583,2488.62498167313,2516.19491316832,2680.01676372597,2319.74757696469,2478.4171835965,3035.33176445058,2210.25605886622,3577.91376860126,2726.68273344618,1783.41725669159,1787.79988775049,1778.30091478991,1727.19014819014,1856.33108190739,1791.40321198784,1857.48202116451,1924.27474661006,2457.74257608856,1713.873787189,0.763630370621793,0.763630370621793,0.763630370621793,0.763630370621793,0.763630370621793,0.763630370621793,0.763630370621793,0.763630370621793,0.763630370621793,0.763630370621793,0,0,0,0,0,0,0,0,0,0,25.0122706010615,24.8862498167278,25.1619491316846,26.8001676372635,23.1974757696514,24.7841718359614,30.353317644513,22.1025605886583,35.7791376860123,27.2668273344589,2.99274762972916,2.9802436342868,3.00732071555417,3.15189255704006,2.78243227683798,2.96994723451657,3.41413071075351,2.5874421156466,3.75004776402033,3.1892155722218
"128",27757.5516609242,27507.0500277448,28054.801968503,28564.7132882731,27245.919520445,24977.9256317867,26959.1356952266,37909.6795244663,26359.9960064292,32830.6573686324,1430.54641977899,1405.81663463034,1463.39671932687,1508.7524223572,1383.17381788727,1337.15540473954,1362.10965159492,2874.78196845941,1328.73533217716,2037.66926081659,536.510836495889,524.786475529106,550.426242155403,567.556774680178,512.638508915568,725.387593919833,499.410817066205,1607.17162962033,469.223618829157,758.616103137664,0.768499092630448,0.768499092630448,0.768499092630448,0.768499092630448,0.768499092630448,0.768499092630448,0.768499092630448,0.768499092630448,0.768499092630448,0.768499092630448,0,0,0,0,0,0,0,0,0,0,14.3054641977889,14.0581663463054,14.6339671932668,15.0875242235727,13.8317381788723,13.3715540473976,13.6210965159479,28.7478196845981,13.2873533217705,20.3766926081682,2.77575516609355,2.75070500277569,2.80548019684972,2.85647132882778,2.72459195204553,2.49779256317806,2.69591356952318,3.7909679524463,2.63599960064338,3.28306573686393
"129",28498.7622951832,28498.3806298965,29435.3001627619,27466.3742208989,29962.2181619049,34519.8776162368,30982.4961193571,27901.4180236482,23546.6252097948,29872.4951138328,2313.17231469716,2313.14435998091,2387.9925149635,2245.57928793898,2432.72186346988,2944.60467351332,2528.16829698365,2272.12703191222,2136.8487951315,2424.91635481753,1846.83263888803,1846.84536866603,1815.50597680279,1881.03893717024,1798.76785172771,1836.61163890268,1766.33615519564,1866.6639359536,2012.70531583748,1801.60486418352,0.763644095180435,0.763644095180435,0.763644095180435,0.763644095180435,0.763644095180435,0.763644095180435,0.763644095180435,0.763644095180435,0.763644095180435,0.763644095180435,0,0,0,0,0,0,0,0,0,0,23.1317231469688,23.1314435998099,23.8799251496392,22.4557928793936,24.3272186346951,29.4460467351366,25.2816829698398,22.7212703191209,21.3684879513122,24.2491635481709,2.84987622951903,2.84983806299093,2.94353001627681,2.74663742209097,2.99622181619167,3.45198776162263,3.09824961193508,2.79014180236397,2.35466252097901,2.98724951138452
"130",27001.4597948366,28496.6300142054,26714.1027518174,28506.9871448797,25243.7630514769,27165.971644805,27247.4903283139,29276.7972002857,32044.9301305781,26077.3748916941,2220.14423751195,2276.87619522042,2212.79198841377,2277.38298184106,2199.35553491344,2225.03525937724,2227.49674346167,2318.80206680177,2536.4219905408,2201.81790165024,1943.30887272172,1893.83278712567,1953.47455632033,1893.49371787982,2012.50629296141,1937.47124932106,1934.73353047519,1868.62579774126,1777.82692112716,1975.90628361074,0.759945758349131,0.759945758349131,0.759945758349131,0.759945758349131,0.759945758349131,0.759945758349131,0.759945758349131,0.759945758349131,0.759945758349131,0.759945758349131,0,0,0,0,0,0,0,0,0,0,22.2014423751212,22.7687619522046,22.1279198841362,22.7738298184065,21.9935553491279,22.2503525937705,22.2749674346232,23.1880206680166,25.3642199054033,22.0181790165029,2.70014597948337,2.84966300142059,2.67141027518237,2.85069871448789,2.52437630514857,2.71659716448103,2.72474903283039,2.92767972002739,3.20449301305834,2.60773748916908
"131",28137.3835963895,26582.1877407197,27763.2615403879,30804.9786711042,29403.8233928162,24674.7416970647,27608.8567258271,26102.419897117,28365.7422733317,28599.5805172094,1437.30631888938,1317.09972808576,1397.60217265517,1753.43972634195,1589.53835681421,1337.52281441168,1383.08083163999,1305.1824861834,1464.10230700041,1493.90807861045,491.671052562603,526.348699306067,473.754021103194,590.536159873792,544.941258987676,926.232403861781,466.350515348342,629.322534644545,502.428261033161,513.513436845607,0.767656196208644,0.767656196208644,0.767656196208644,0.767656196208644,0.767656196208644,0.767656196208644,0.767656196208644,0.767656196208644,0.767656196208644,0.767656196208644,0,0,0,0,0,0,0,0,0,0,14.3730631888924,13.1709972808599,13.9760217265496,17.5343972634197,15.8953835681405,13.3752281441123,13.8308083163977,13.0518248618371,14.6410230700023,14.9390807861054,2.81373835963942,2.65821877407211,2.77632615403946,3.08049786711148,2.94038233928209,2.46747416970691,2.76088567258334,2.61024198971105,2.83657422733312,2.85995805172015
"132",26142.4799920533,26743.2486679446,25440.8424399493,26418.3895000604,25946.7093710544,25396.2278573924,25575.8670975599,27116.1586707921,28051.8763695504,26991.0469745239,1280.25413792188,1261.09455715503,1334.01247045561,1268.84152911376,1292.01199920959,1338.38853233446,1321.39022769106,1260.25533141215,1296.9273955956,1259.54916619363,620.216802495065,589.8981836681,737.368377576787,606.359902282505,630.913692933295,748.254551914781,704.172168198909,570.798343550814,523.013351399438,577.224168609317,0.765179826563201,0.765179826563201,0.765179826563201,0.765179826563201,0.765179826563201,0.765179826563201,0.765179826563201,0.765179826563201,0.765179826563201,0.765179826563201,0,0,0,0,0,0,0,0,0,0,12.8025413792179,12.6109455715505,13.3401247045558,12.6884152911378,12.9201199920936,13.3838853233467,13.2139022769081,12.6025533141206,12.969273955954,12.5954916619359,2.6142479992049,2.67432486679409,2.54408424399539,2.64183895000567,2.59467093710647,2.53962278573896,2.55758670975657,2.7116158670788,2.80518763695436,2.69910469745301
"133",27874.7252212732,27366.9812191355,29308.4575729208,26428.7398122422,30039.0343262372,32374.1575431805,25138.6023055344,27414.916110867,24814.5316709271,33029.3117562802,2206.45077111,2206.24849333939,2233.69849468979,2225.24541864786,2262.94251693186,2424.33170438022,2305.88091602955,2206.062907743,2338.1584119263,2487.17930093927,1431.37366984023,1449.52248311789,1379.55452960938,1493.32108162984,1352.9836815374,1267.21055255241,1561.39874634052,1447.81546806793,1580.25765100376,1242.91919074917,0.765165010654885,0.765165010654885,0.765165010654885,0.765165010654885,0.765165010654885,0.765165010654885,0.765165010654885,0.765165010654885,0.765165010654885,0.765165010654885,0,0,0,0,0,0,0,0,0,0,22.064507711095,22.0624849333935,22.3369849468957,22.2524541864711,22.6294251693144,24.2433170438055,23.0588091602901,22.0606290774301,23.3815841192636,24.8717930093913,2.78747252212722,2.73669812191381,2.93084575729209,2.64287398122456,3.0039034326234,3.23741575431666,2.51386023055372,2.74149161108726,2.48145316709271,3.30293117562739
"134",30323.4384484236,31266.2711212511,27929.3301517597,31852.2366375623,27905.2561254683,29903.3960471599,28762.5055728481,26021.6770197911,33959.4972195155,27748.4126967474,2829.29048847485,2919.49919804306,2652.65562001508,2981.55468638454,2651.31100126944,2792.73547824247,2705.10190600179,2572.97394341147,3241.96290189955,2642.76665327913,1688.89307436546,1771.27589914429,1776.37746741732,1871.04513089715,1777.26305901626,1704.0375556179,1745.57599761563,1850.15444508224,2242.30764265697,1783.04019674695,0.761726892689782,0.761726892689782,0.761726892689782,0.761726892689782,0.761726892689782,0.761726892689782,0.761726892689782,0.761726892689782,0.761726892689782,0.761726892689782,0,0,0,0,0,0,0,0,0,0,28.2929048847488,29.1949919804379,26.5265562001613,29.8155468638483,26.5131100126885,27.9273547824205,27.0510190600217,25.7297394341177,32.4196290189876,26.4276665327896,3.03234384484275,3.126627112125,2.79293301517477,3.18522366375716,2.79052561254735,2.99033960471504,2.87625055728375,2.6021677019784,3.39594972195215,2.77484126967368
"135",31255.3244116241,30430.6449545793,33716.244387508,34978.0243052522,30005.2249274665,34672.0636926337,37190.4481570787,30072.9689204381,30475.7108763869,29797.5476785744,1874.78688886783,1795.34801830445,2144.41162865705,2313.77977749922,1752.36564229596,2271.00218661747,2650.26053295797,1758.69863956941,1800.34141408693,1734.16613083749,763.811812264283,764.313280050569,762.565724125884,761.945710359659,764.645643626172,762.095038889731,1094.32759313706,764.592642144516,764.278171630118,764.8083163811,0.777942786332774,0.777942786332774,0.777942786332774,0.777942786332774,0.777942786332774,0.777942786332774,0.777942786332774,0.777942786332774,0.777942786332774,0.777942786332774,0,0,0,0,0,0,0,0,0,0,18.7478688886754,17.9534801830445,21.4441162865694,23.1377977749919,17.5236564229561,22.7100218661772,26.5026053295771,17.5869863956903,18.003414140873,17.3416613083759,3.12553244116266,3.04306449545714,3.37162443875169,3.4978024305249,3.000522492746,3.46720636926262,3.71904481570843,3.00729689204493,3.04757108763965,2.97975476785808
"136",29793.7678828181,30244.7607426235,29113.7130734394,30329.2425574246,26767.6780126059,27443.5200868453,34714.5073120666,31825.3051981689,27626.0103067861,38303.8574358815,2634.07951520652,2689.62005197304,2556.39626732673,2700.19647629998,2355.00627689378,2402.09375104055,3378.78605042395,2906.96706643578,2416.27683021858,4005.44084360024,1715.28982583253,1697.04537684755,1742.92663675947,1693.68707663355,1838.40430450495,1810.66013869758,2478.70050305591,1917.08590231039,1803.26855684464,3140.0815031714,0.7670858494806,0.7670858494806,0.7670858494806,0.7670858494806,0.7670858494806,0.7670858494806,0.7670858494806,0.7670858494806,0.7670858494806,0.7670858494806,0,0,0,0,0,0,0,0,0,0,26.3407951520638,26.8962005197279,25.5639626732647,27.0019647629968,23.5500627689416,24.02093751041,33.7878605042396,29.069670664365,24.1627683021855,40.0544084360093,2.97937678828055,3.02447607426323,2.91137130734319,3.03292425574206,2.67676780126016,2.74435200868392,3.4714507312072,3.18253051981557,2.7626010306776,3.83038574358707
"137",28634.0949173933,28027.7160094423,27132.0299025869,30413.9916925679,28218.7474106468,30388.5311382433,27743.4410165576,31254.2627985165,30808.1644539565,31669.9420976303,2067.11785106807,2037.27965101143,2010.25806237245,2201.14774034327,2045.66546074204,2198.79937824505,2026.52747908774,2285.93457881037,2239.18794836758,2332.99576858267,1538.78070546512,1563.08102696265,1598.94947110359,1469.24710145898,1555.44423250242,1470.222043542,1574.41659266623,1436.92721137295,1454.11698540313,1420.81636011903,0.775620599026446,0.775620599026446,0.775620599026446,0.775620599026446,0.775620599026446,0.775620599026446,0.775620599026446,0.775620599026446,0.775620599026446,0.775620599026446,0,0,0,0,0,0,0,0,0,0,20.6711785106818,20.3727965101128,20.1025806237265,22.0114774034394,20.4566546074178,21.9879937824514,20.2652747908741,22.8593457881109,22.3918794836722,23.3299576858273,2.86340949174002,2.80277160094471,2.71320299025783,3.0413991692576,2.82187474106564,3.03885311382351,2.7743441016552,3.12542627985132,3.08081644539672,3.16699420976354
"138",26166.7694241893,26245.4670287717,27813.4885270845,25992.787952106,26975.4524677838,25878.0885628931,24492.7630922546,28697.8496791149,25621.9539328757,28581.1946062734,1215.30508821649,1219.03148294578,1359.96757858693,1208.80924964602,1276.4065831179,1205.82412065225,1252.79016127778,1452.98104448521,1202.80013784945,1439.78321064795,497.755292959113,502.131465945138,579.780839130152,488.137385791524,543.031483135547,481.837116682962,738.281960810108,611.511802961047,467.760011333884,607.34549236076,0.773602401062028,0.773602401062028,0.773602401062028,0.773602401062028,0.773602401062028,0.773602401062028,0.773602401062028,0.773602401062028,0.773602401062028,0.773602401062028,0,0,0,0,0,0,0,0,0,0,12.1530508821647,12.1903148294566,13.5996757858702,12.0880924964615,12.7640658311795,12.0582412065257,12.5279016127749,14.5298104448492,12.0280013784929,14.3978321064814,2.61667694241938,2.62454670287747,2.78134885270766,2.5992787952103,2.69754524677796,2.58780885628923,2.4492763092251,2.86978496791085,2.56219539328812,2.85811946062805
"139",26303.6671819121,25839.6776711547,25872.2433201902,25715.4997067454,27036.6235466306,24928.0873870169,24570.5175367003,26748.6618805163,27746.472459635,26252.0538518592,1651.13081812634,1663.33202396066,1662.0909667636,1668.74702084412,1657.39549660717,1722.14467135693,1760.00042231537,1651.23918805031,1691.66265698125,1651.88363669273,1181.78508891702,1207.52407710692,1205.73710611322,1214.52299109066,1141.12449073419,1258.53412447752,1280.30980994578,1156.73663409169,1103.28246813299,1184.66738034394,0.765641616421534,0.765641616421534,0.765641616421534,0.765641616421534,0.765641616421534,0.765641616421534,0.765641616421534,0.765641616421534,0.765641616421534,0.765641616421534,0,0,0,0,0,0,0,0,0,0,16.5113081812668,16.6333202396088,16.6209096676396,16.6874702084398,16.5739549660668,17.2214467135703,17.600004223154,16.5123918805022,16.9166265698162,16.5188363669301,2.63036671819119,2.58396776711551,2.58722433201812,2.57154997067411,2.7036623546637,2.49280873870256,2.45705175366963,2.67486618805168,2.77464724596413,2.62520538518637
"140",26436.2429653673,26646.9577876827,24961.1175254804,26040.7117646354,26508.9078560185,24029.2005501634,29728.2300467063,28751.1505657461,28289.5234760176,52502.4740086065,1287.72371642224,1300.48736017257,1291.38689496408,1272.96938610425,1291.7412005223,1369.35362576757,1653.16851440065,1529.85351880804,1477.78236040392,5963.34947221001,470.550777090752,482.337730428222,741.783348307395,471.079473106575,474.60805039959,968.398919614973,617.830858176502,582.423035660207,565.549885538853,4451.29121808489,0.770720223297206,0.770720223297206,0.770720223297206,0.770720223297206,0.770720223297206,0.770720223297206,0.770720223297206,0.770720223297206,0.770720223297206,0.770720223297206,0,0,0,0,0,0,0,0,0,0,12.877237164222,13.004873601725,12.9138689496401,12.7296938610406,12.9174120052233,13.6935362576761,16.5316851440037,15.2985351880809,14.7778236040392,59.6334947220994,2.64362429653781,2.66469577876765,2.49611175254832,2.60407117646268,2.65089078560223,2.40292005501699,2.97282300466927,2.8751150565753,2.82895234760091,5.25024740086098
"141",26653.5929791651,26778.3938889948,26613.5872539329,26393.5579606571,26012.5613454476,27015.0346608095,28240.9172344261,27850.4028773463,28233.2250467784,31759.3159306717,1652.15783553278,1648.00103463313,1653.6643619122,1663.46926032677,1686.16599110702,1642.47320101824,1666.74143507372,1648.98572110405,1666.2969619417,1955.88545667104,1187.4750533123,1180.68575030919,1189.64226609995,1201.54864929786,1221.99021173414,1167.74852528289,1099.53900236106,1121.61706859553,1099.97782944162,966.723986127419,0.766385448375636,0.766385448375636,0.766385448375636,0.766385448375636,0.766385448375636,0.766385448375636,0.766385448375636,0.766385448375636,0.766385448375636,0.766385448375636,0,0,0,0,0,0,0,0,0,0,16.5215783553287,16.4800103463295,16.5366436191221,16.6346926032685,16.8616599110715,16.424732010181,16.6674143507383,16.4898572110447,16.6629696194147,19.5588545667119,2.66535929791661,2.67783938889841,2.6613587253928,2.6393557960661,2.60125613454546,2.70150346608188,2.82409172344325,2.78504028773521,2.82332250467752,3.17593159306622
"142",27204.990585718,27817.7037892637,27349.5627813597,27666.6401123909,27826.4496632795,27596.1818627866,27617.6799369404,25941.6251245728,31763.8231451507,27955.1806069519,1634.66335021326,1624.55324399512,1630.73427893276,1625.44487119743,1624.53414425891,1626.22415778363,1625.96225942179,1705.56055758362,1871.11775705547,1624.6687612303,1066.26788549352,1036.15811339176,1059.16301151179,1043.58643855687,1035.72769712867,1047.05681085224,1045.99910227461,1127.49969469113,871.048952660821,1029.37467807484,0.765242363693662,0.765242363693662,0.765242363693662,0.765242363693662,0.765242363693662,0.765242363693662,0.765242363693662,0.765242363693662,0.765242363693662,0.765242363693662,0,0,0,0,0,0,0,0,0,0,16.3466335021371,16.2455324399477,16.3073427893309,16.2544487119766,16.2453414425878,16.2622415778327,16.259622594215,17.0556055758315,18.7111775705518,16.2466876123074,2.72049905857245,2.78177037892699,2.73495627813714,2.76666401123969,2.78264496632853,2.75961818627924,2.7617679936943,2.59416251245782,3.17638231451605,2.79551806069542
"143",27944.9658186702,28175.6388608434,27020.7892661491,26721.9345031446,27634.0135399013,29019.5257075438,32287.3780511194,31217.6952108747,30452.5393318578,29660.8035958171,2667.47208109851,2683.03427048675,2613.04558783414,2598.20923226465,2647.76636416878,2744.85571956786,3067.08861717761,2947.23095363191,2870.02325547578,2797.59343444443,1946.99943357212,1938.78100647213,1979.87120147453,1990.47859531949,1958.05078595285,1909.39640234821,1895.72286735455,1833.1730997498,1859.79433813933,1887.25946442961,0.756907930555446,0.756907930555446,0.756907930555446,0.756907930555446,0.756907930555446,0.756907930555446,0.756907930555446,0.756907930555446,0.756907930555446,0.756907930555446,0,0,0,0,0,0,0,0,0,0,26.6747208109872,26.8303427048708,26.1304558783461,25.9820923226448,26.4776636416846,27.4485571956697,30.6708861717756,29.4723095363138,28.7002325547649,27.9759343444507,2.79449658186577,2.81756388608404,2.70207892661408,2.67219345031351,2.76340135398903,2.90195257075441,3.2287378051116,3.12176952108687,3.04525393318684,2.96608035958183
"144",27470.2770665836,26491.3511026789,26988.1463138114,26617.2001282383,30245.809505456,29624.1845597113,29462.6130312724,35495.2929178425,30088.4849192467,22541.6118938828,2319.40384470802,2265.69293750083,2290.81235584895,2271.61234037964,2555.46842942594,2492.81111774474,2477.47649653533,3277.86391747428,2539.05625464834,2250.71066694835,1769.63761344849,1805.57364134824,1787.31607946399,1800.9598546472,1669.25818781609,1691.59222920223,1697.37606567236,2226.51777318648,1674.92722666337,1973.38503531175,0.761948559956491,0.761948559956491,0.761948559956491,0.761948559956491,0.761948559956491,0.761948559956491,0.761948559956491,0.761948559956491,0.761948559956491,0.761948559956491,0,0,0,0,0,0,0,0,0,0,23.1940384470772,22.6569293750127,22.9081235584849,22.716123403796,25.5546842942643,24.9281111774422,24.7747649653574,32.7786391747444,25.390562546489,22.5071066694862,2.74702770665957,2.64913511026739,2.69881463138104,2.66172001282452,3.02458095054481,2.96241845597124,2.94626130312831,3.54952929178424,3.00884849192393,2.25416118938764
"145",26521.5275345161,26465.2260681809,26099.0132882386,26355.0266724872,25584.3914457526,27136.6601302112,29531.3153074019,28073.8616594672,34290.6705552095,39468.3518816518,1563.11124262577,1565.51172460943,1584.78326625541,1570.65284115959,1621.55785007003,1547.54122160774,1633.94356491177,1564.18082217798,2169.94686292796,3098.6475479819,911.118822333892,914.039255912989,932.862270291831,919.733495808454,958.761468095786,878.700998604064,777.506952397384,829.402658635719,1104.71491832009,2105.09809471563,0.766258530705725,0.766258530705725,0.766258530705725,0.766258530705725,0.766258530705725,0.766258530705725,0.766258530705725,0.766258530705725,0.766258530705725,0.766258530705725,0,0,0,0,0,0,0,0,0,0,15.631112426257,15.6551172460948,15.8478326625564,15.7065284115993,16.2155785007016,15.4754122160776,16.3394356491147,15.6418082217808,21.6994686292815,30.9864754798242,2.65215275345139,2.64652260681757,2.60990132882443,2.63550266724962,2.55843914457591,2.71366601302101,2.95313153073916,2.80738616594735,3.42906705552131,3.94683518816441
"146",28064.960877353,27136.1317578998,28102.3614363927,28442.7263048345,27511.3504339434,29402.4243597995,34031.6849981183,25728.0042541672,28144.6905476389,29625.6195484746,2108.31135035795,2076.66378384717,2109.95768810312,2126.27390499498,2087.31318856005,2179.94138458397,2627.16859749424,2061.96025636511,2111.85653523031,2194.24609745008,1746.0690536218,1780.39495925645,1744.67927302544,1731.99762403883,1766.57221594877,1698.72551014179,1580.07560214788,1831.27050498836,1743.10499979405,1691.17687785824,0.759475941601472,0.759475941601472,0.759475941601472,0.759475941601472,0.759475941601472,0.759475941601472,0.759475941601472,0.759475941601472,0.759475941601472,0.759475941601472,0,0,0,0,0,0,0,0,0,0,21.0831135035812,20.7666378384708,21.0995768810353,21.2627390499477,20.8731318856,21.7994138458378,26.2716859749358,20.6196025636567,21.1185653523027,21.9424609744993,2.80649608773419,2.71361317578978,2.81023614363929,2.84427263048448,2.75113504339548,2.94024243597991,3.40316849981162,2.57280042541724,2.81446905476406,2.96256195484803
